PCA1,PCA2,Cluster
-1.3522033576099601,-0.9806135700087966,0
-0.2597788502846563,0.2914018714821064,2
-1.4747262362000841,1.7089294671927433,2
1.1395056358705828,-0.4940508748616566,1
-1.723802043661141,0.5091137529330086,2
-1.1799416653024037,0.7085908581943468,2
-1.9865750958141086,-0.6351958282702168,0
1.0440279359965514,0.01175764247961722,1
-0.25414301323565464,-0.35220580496990517,0
-1.6287223539859008,0.10483172184673678,0
-1.3276017352359353,-0.6517799173375063,0
-1.7031015120029838,-0.30868224664539295,0
-0.19453919634017514,0.591495081563449,2
-0.19450998641659512,0.9643076484872868,2
-1.7200528814888838,0.7270938011559325,2
-1.8307264213243566,2.1654732716340153,2
-0.19851425828824176,-1.1871060673675156,0
-1.0887510664330633,0.5784377517275756,2
-1.7733645109799105,-0.13535917546778042,0
-1.0890744147488927,2.3379263601911133,2
-0.02145880803477762,-1.0041832366511438,0
-0.03340663073974082,-1.5990724772568214,0
-1.4941292908130994,-1.3826482591475935,0
-1.0450658478181676,-1.5023484079759941,0
0.16895820812275497,-0.5567977634691594,0
-1.935891783882351,-1.7371471974469324,0
1.0680427444093188,-0.013277742774711249,1
-1.5268190018703915,0.11951038258181289,2
-1.9408948141226976,2.2382952017700126,2
-1.5424814615269336,0.7763495126296287,2
-1.0189420216733363,-0.6505396740541609,0
-1.0161350241503437,-1.0632810699567925,0
-2.1918599372061567,-0.2114908601239141,2
-1.5003996538629019,-1.1892655657773432,0
1.0937013330446113,1.947896044545624,1
0.09092528992029336,1.3353792185834827,2
-0.046092805033440376,0.1580041653556009,0
-1.534369220117433,-1.918060096276156,0
-2.0474053726876846,1.7761780655235022,2
-0.20731607509575678,-0.23655403788287516,0
-1.4442148917642423,1.3117935790478337,2
2.3831083943828943,-1.2733442824346761,1
1.0828502878827395,-0.8142245508360415,1
1.8829902539609598,-0.1430200262049557,1
-0.11880726044535117,0.058249401349345434,0
2.286899119402414,-0.9595391371340851,1
0.37868380102308574,0.8080842143479086,2
-1.145580747940817,-1.3769195202991098,0
-1.3882836816205995,-0.5775081683792509,0
1.217384727452342,-0.04105718164125172,1
1.8724497895077623,0.829078746042389,1
0.15072321025397095,0.509152888588324,2
-1.1109876892807247,-1.1878910907197,0
0.13567651082238963,-1.518172195159164,0
-0.15320324605996372,1.504354295551705,2
-0.27764237972278377,0.42115670018731755,2
1.8727179070579725,-0.37288771029269147,1
0.2096847492143128,1.5535581327852015,2
-1.2306232054103627,0.19637772025851313,0
-0.26393910847003055,1.2144236611252843,2
-1.3618036327960417,0.27425653948984674,0
-0.09029632928150533,1.948668957511494,2
2.0445881872975717,2.034384109484276,1
-1.1714760501943187,-0.4322280515579212,0
0.32921353218884475,0.923213002341932,2
1.1405468374759198,0.6339519076277298,1
2.4529904631152406,1.5312926164874947,1
1.7798902391919849,-1.069765451483027,1
-1.2728105261651155,0.6489817475015904,2
2.0265385473595976,1.5465782343988927,1
1.3465339641481888,-1.056185882770959,1
1.4248776791948878,-1.0859536003895698,1
-0.18202125360734045,-1.4891841270960609,0
-1.2827047265345592,-0.6845088995215267,0
-1.1599320837516092,0.926843522739758,2
1.7266229074465698,1.788792218029361,1
-1.2698342891078107,0.33133451425910126,0
2.3961845885720776,1.6151923652555655,1
-1.5476987703420724,-1.4629017271916402,0
1.5528542199715676,-1.729518204840397,1
-1.1847668124414732,-0.3162690903053736,0
2.1966309924976604,0.6638684196899927,1
1.2280669570549803,-0.24879921596066085,1
1.6655998881619198,-1.1423326528417073,1
1.6629103601302995,-0.2229885755154759,1
1.3990367887987003,-1.2354490367082198,1
2.0030797708067776,0.3442675949304728,1
1.567200742919861,0.38078014210105215,1
